_id,car_name,car_price,year,style,madein,kilometer,province,district,gearbox,fuel,descri
670b902b321cad3440000495,Honda City RS 2023,560 triệu,2023,Sedan,Trong nước,10.000 km,Hà Nội,Long Biên,Số tự động,Máy xăng,"City rs 2023 chạy 1v. Giá 560tr. Liên hệ Zalo/hotline Mạnh Tiến 0914 589 859. Xem xe tại: 17A Vũ Đức Thận, Việt Hưng, Quận Long Biên, Hà Nội. Cam kết. - Xe không bị tai nạn. - Xe không bị thuỷ kích. - Xe không bị đại tu động cơ và hộp số. - Xe có nguồn gốc, xuất sứ rõ ràng. - Đảm bảo giấy tờ hợp lệ để mua bán, sang tên. - Hỗ trợ trả góp tối đa với lãi suất ưu đãi(Tùy đời xe/dòng xe). Ngoài ra CÓ: 1. Cam kết bằng văn bản. 2. Trao đổi xe cũ tận nơi. 3. Giao xe trên mọi tỉnh thành Việt Nam."
670b902c321cad3440000496,Nissan Sunny 2018,349 triệu,2018,Sedan,Trong nước,44.000 km,Bắc Ninh,Thuận Thành,Số tự động,Máy xăng,"Nissan Sunny sản xuất năm 2018 odo chạy 4,4 vạn. Giá bán 349tr. Cam kết xe không đâm đụng, không ngập nước, máy móc nguyên bản. Có hỗ trợ thủ tục trả góp ngân hàng. Có bao test check hãng."
670b902c321cad3440000497,Toyota Innova 2.0E 2016,365 triệu,2016,MPV,Trong nước,120.000 km,Hà Nội,Cầu Giấy,Số sàn,Máy xăng,"•Toyota Innova 2.0E MT 2016. •Xe gia đình đi, không kinh doanh dịch vụ, biển HN, 1 chủ từ đầu. • ODO: 120.000 km. •Cam kết: Xe không đâm đụng, không ngập nước, động cơ nguyên bản. •Vui lòng liên hệ trực tiếp để xem xe & lái thử!!!"
670b902c321cad3440000498,Toyota Yaris 1.3G 2011,295 triệu,2011,Hatchback,Nhập khẩu,130.000 km,Hà Nội,Cầu Giấy,Số tự động,Máy xăng,"•Toyota Yaris 1.3 AT 2011. •ODO: 130.000km, xe gia đình đi chủ cực kì giữ gìn yêu xe. •Cam kết xe không đâm đụng, không ngập nước, máy số zin. •Vui lòng liên hệ trực tiếp để xem xe & lái thử!!!"
670b902d321cad3440000499,Toyota Wigo 1.2 G AT 2019,299 triệu,2019,Hatchback,Nhập khẩu,72.000 km,Hà Nội,Cầu Giấy,Số tự động,Máy xăng,"•Toyota Wigo 1.2 AT 2019. •ODO: 72.000km, chủ đi rất giữ gìn, yêu xe. •Cam kết: Xe không đâm đụng, không ngập nước, động cơ nguyên bản. •Hỗ trợ bank toàn quốc (150 triệu có xe đi). •Vui lòng liên hệ trực tiếp để xem xe & lái thử!!!"
670b902d321cad344000049a,Mazda CX-5 2.0 AWD 2013,429 triệu,2013,SUV,Trong nước,100.000 km,Hà Nội,Cầu Giấy,Số tự động,Máy xăng,"•Mazda CX5 2.0 AT 2013. •ODO: 100.000km, xe chủ đi rất giữ gìn & còn mới so với cùng đời. •Option lên rất nhiều đồ chơi: Màn hình, ghế da.... •Vui lòng liên hệ trực tiếp để xem xe & lái thử!!!"
670b902d321cad344000049b,Mazda 3 Sedan 1.5L Premium 2019,490 triệu,2019,Sedan,Trong nước,44.000 km,Hà Nội,Cầu Giấy,Số tự động,Máy xăng,"•Mazda 3 1.5L 2019. •ODO: 44.000km, chính chủ sử dụng, full lịch sử bảo dưỡng tại hãng. •Cam kết: Xe không đâm đụng, không ngập nước, động cơ nguyên bản. •Vui lòng liên hệ trực tiếp để xem xe & lái thử!!!"
670b902e321cad344000049c,Kia Carnival 2.2D Signature 2022,1 tỉ 330 triệu,2022,Van/Minivan,Trong nước,33.000 km,Hà Nội,Cầu Giấy,Số tự động,Máy dầu,"•Kia Carnival Signature 2.2D 2022. •ODO: 33.000km, 1 chủ sử dụng từ đầu, biển HN. •Full lịch sử bảo dưỡng hãng. •Cam kết: Xe không đâm đụng, không ngập nước, động cơ nguyên bản. •Hồ sơ pháp lý chuẩn. •Vui lòng liên hệ trực tiếp để xem xe & lái thử!!!"
670b902e321cad344000049d,Nissan Navara VL 2.5 AT 2016,435 triệu,2016,Bán Tải,Nhập khẩu,105.000 km,Hà Nội,Cầu Giấy,Số tự động,Máy dầu,"•Nissan Navara Premium VL 2016. •Odo: 105.000km, xe đã lên nắp thùng cao, kệ bước, màn hình, em cam kết xe ko lỗi. •Vui lòng liên hệ trực tiếp để xem xe & lái thử!!"
670b902f321cad344000049e,Kia K3 1.6 Premium 2022,590 triệu,2022,Sedan,Trong nước,11.000 km,Hà Nội,Cầu Giấy,Số tự động,Máy xăng,"•Kia K3 1.6 AT Pre 2022. •ODO: 11.000km, full lịch sử bảo dưỡng hãng. •Hỗ trợ bank toàn quốc (70%). •Cam kết: Xe không đâm đụng, không ngập nước, động cơ nguyên bản. •Vui lòng liên hệ trực tiếp để xem xe & lái thử!!!"
670b902f321cad344000049f,Kia Sorento 2.4 GAT AWD 2018,625 triệu,2018,SUV,Trong nước,50.000 km,Hà Nội,Cầu Giấy,Số tự động,Máy xăng,"•Kia Sorento 2.4 GAT Premium 2018. •ODO: 50.000km. •Cam kết: Xe không đâm đụng, không ngập nước, động cơ nguyên bản. •Vui lòng liên hệ trực tiếp để xem xe & lái thử!!!"
670b902f321cad34400004a0,Mazda 3 Sedan 1.5L Premium 2019,495 triệu,2019,Sedan,Trong nước,23.000 km,Hà Nội,Cầu Giấy,Số tự động,Máy xăng,"Mazda 3 1.5L 2019. ODO: 23.000km, chính chủ sử dụng, biển HN. Xe gia đình đi nên còn rất giữ gìn & mới so với cùng đời, đi rất ít. Cam kết: Xe không đâm đụng, không ngập nước, động cơ nguyên bản. Hỗ trợ bank toàn quốc. Vui lòng liên hệ trực tiếp để xem xe & lái thử!!!"
670b902f321cad34400004a1,Mazda CX-5 2.0 AWD 2013,429 triệu,2013,SUV,Trong nước,100.000 km,Hà Nội,Cầu Giấy,Số tự động,Máy xăng,"•Mazda CX5 2.0 AT 2013. •ODO: 100.000km, xe chủ đi rất giữ gìn & còn mới so với cùng đời. •Option lên rất nhiều đồ chơi: Màn hình, ghế da.... •Vui lòng liên hệ trực tiếp để xem xe & lái thử!!!"
670b9030321cad34400004a2,Kia Sorento 2.4AT 2015,450 triệu,2015,SUV,Trong nước,80.000 km,Hà Nội,Cầu Giấy,Số tự động,Máy xăng,"Kia Sorento 2.4 GAT 2015, tên tư nhân, lăn bánh 80.000km zin, bảo dưỡng đầy đủ (máy xăng). Xe gia đình đi nên rất giữ gìn, nội - ngoại thất còn rất mới. Cam kết: Xe không đâm đụng, không ngập nước, động cơ nguyên bản. Vui lòng liên hệ trực tiếp để xem xe & lái thử!!"
670b9030321cad34400004a3,Hyundai Tucson 2.0 Dầu đặc biệt 2022,835 triệu,2022,SUV,Trong nước,01 km,Hà Nội,Thanh Xuân,Số tự động,Máy xăng,"Sàn ô tô Hà Nội (mở cửa 24/7) bán Hyundai TUCSON 2.0 Turbo máy dầu, bản ĐẶC BIỆT sản xuất 2022 xe tư nhân chính chủ một chủ từ đầu. Nội thất được trang bị: Màn hình trung tâm 10,25 inch nút bấm tùy chỉnh cảm ứng. Hệ thống định vị, kết nối Bluetooth với Android Auto và Apple Carplay, điều hòa tự động 3 vùng, đèn hậu LED, Dàn âm thanh Arkamys Premium cao cấp gồm 6 loa. Chìa khóa thông minh. Gạt tàn và châm thuốc, ngăn làm mát. Radio, MP4. Sạc không dây Qi... Cùng nhiểu tiện ích khác. Cam kết xe đẹp nguyên bản, không đâm đụng ngập nước. Hỗ trợ thủ tục sang tên vay vốn Ngân Hàng nhanh gọn đến 70% giá trị."
670b9031321cad34400004a4,Hyundai Tucson 2.0 Tiêu chuẩn 2016,580 triệu,2016,SUV,Nhập khẩu,100.000 km,Bình Dương,Thuận An,Số tự động,Máy xăng,"Hyundai Tucson 2.0AT. Xuất xứ: Hàn Quốc. Sản xuất: 2016. Giá: 585 TR. Odo 10 vạn. Trang bị: Cửa sổ trời toàn cảnh panorama, 2 ghế điện, gương hậu chống chói, phanh tay điện tử auto hold, hỗ trợ đỗ đèo, điều hoà auto 2 vùng, ga tự động cruise contro, màn hình android, cốp điện, .... Bao không ngập nước, không đâm đụng. Bao rút hồ sơ gốc. Hỗ trợ sang tên. Bao quay đầu 1 năm 10% theo giá thị trường. Có dán tem bảo hành ở các vi trí xung yếu. Hỗ trợ vay ngân hàng lãi suất ưu đãi. Bảo hành 6 tháng động cơ, máy móc. Bảo dưỡng 5000 km thay nhớt một lần miễn phí. Hỗ trợ test hãng có văn bản. 11: 43/-strong/-heart: >: O: -((: -h."
670b9031321cad34400004a5,Mitsubishi Xpander 1.5 MT 2023,489 triệu,2023,MPV,Nhập khẩu,58.000 km,Tp.HCM,Thủ Đức,Số tự động,Máy xăng,"Xpander có lịch sử hãng chưa đến 5 đồng, hơn 20 triệu tiền trang bị. MITSUBISHI XPANDER 2023 1.5 MT - MÀU TRẮNG - ODO 58.000KM. 489 TRIỆU CÒN THƯƠNG LƯỢNG. - MPV 7 chỗ rộng rãi và êm ái. - Được lên nhiều trang bị thêm. - 1 chủ từ đầu ĐK 2023. - Có lịch sử hãng. - 5 lốp nguyên bản theo xe. Xe có một số trang bị và tính năng nổi bật như: Màn hình Android. HUD hiện thị tốc độ. Camera lùi. Camera hành trình. Ghế da. Độ cảm biến sau. Đèn bi gầm. Số Tự Động. Động cơ xăng1.5. Giao lưu trao đổi xe bù trừ. Tuyển ctv sale online. Thu xe tận nhà giá cao. Xe không cấn đụng, không ngập nước. Cam kết chất lượng bằng văn bản. Pháp Lý rõ ràng minh bạch. Khuyến khích khách hàng xem xe thực tế và check test kiểm tra bên thứ 3. Không phạt nguội, không tranh chấp. Bảo hành động cơ hộp số 10.000km hoặc 3 tháng. Bao quay đầu 7 - 10% trong vòng 1 năm. ______________________________. Địa chỉ: Salon Tân Hùng Phát 579 Quốc Lộ 13, Hiệp Bình Phước, Thành Phố Thủ Đức. Hotline/Zalo tư vấn trực tiếp 0769915617."
670b9031321cad34400004a6,Mitsubishi Xpander 1.5 MT 2021,469 triệu,2021,MPV,Nhập khẩu,17.000 km,Tp.HCM,Thủ Đức,Số sàn,Máy xăng,"Xe 7 chỗ quốc dân FULL HÃNG và hơn 20 triệu tiền đồ chơi. MITSUBISHI XPANDER 2021 1.5 MT - MÀU ĐEN - ODO 17.000KM. 469 TRIỆU CÒN THƯƠNG LƯỢNG. - MPV 7 chỗ quốc dân. - Lăn bánh 6.000km/năm tính đến 2024. - Full lịch sử bảo dưỡng hãng. - Độ hơn 20 triệu tiền đồ chơi. Xe có một số trang bị và tính năng nổi bật như: Màn hình Android Kovar. Bọc trần nilon sạch sẽ. Camera lùi, cảm biến lùi. Camera hành trình. HUD hiện thị tốc độ. Gương gập điện. Ghế da mới. Số Tự Động. Động cơ xăng1.5. Lăn bánh: 17.000 chuẩn xịn. Giao lưu trao đổi xe bù trừ. Tuyển ctv sale online. Thu xe tận nhà giá cao. Xe không cấn đụng, không ngập nước. Cam kết chất lượng bằng văn bản. Pháp Lý rõ ràng minh bạch. Khuyến khích khách hàng xem xe thực tế và check test kiểm tra bên thứ 3. Không phạt nguội, không tranh chấp. Bảo hành động cơ hộp số 10.000km hoặc 3 tháng. Bao quay đầu 7 - 10% trong vòng 1 năm. ______________________________. Địa chỉ: Salon Tân Hùng Phát 579 Quốc Lộ 13, Hiệp Bình Phước, Thành Phố Thủ Đức. Hotline/Zalo tư vấn trực tiếp."
670b9032321cad34400004a7,Mitsubishi Outlander 2.0 CVT 2022,729 triệu,2022,SUV,Nhập khẩu,10.000 km,Tp.HCM,Thủ Đức,Số tự động,Máy xăng,"Xe 7 chỗ rộng thoáng mát chở nhiều người. Mitsubishi Outlander 2.0 CVT 2022 lăn bánh 10.000. 629 TRIỆU CÒN THƯƠNG LƯỢNG. Xe có một số trang bị và tính năng nổi bật như: ⃣ Camera lùi. ⃣ Camera hành trình. ⃣ Đèn bi gầm. ⃣ Ghế da mới. ⃣ Gập gương tự động. ⃣ Màn hình androil. ⃣ Camera 360. Số Tự Động. Động cơ xăng 1.2. Giao lưu trao đổi xe bù trừ. Tuyển ctv sale online. Thu xe tận nhà giá cao. Xe không cấn đụng, không ngập nước. Cam kết chất lượng bằng văn bản. Pháp Lý rõ ràng minh bạch. Khuyến khích khách hàng xem xe thực tế và check test kiểm tra bên thứ 3. Không phạt nguội, không tranh chấp. Bảo hành động cơ hộp số 10.000km hoặc 3 tháng. Bao quay đầu 7 - 10% trong vòng 1 năm. ______________________________. Địa chỉ: Salon Tân Hùng Phát Auto 579 Quốc Lộ 13, Hiệp Bình Phước, Thành phố Thủ Đức. Hotline/Zalo tư vấn trực tiếp 0769915617."
670b9032321cad34400004a8,Ford Everest Titanium 2.0L AT 4WD 2021,980 triệu,2021,SUV,Nhập khẩu,01 km,Hà Nội,Thanh Xuân,Số tự động,Máy dầu,SÀN Ô TÔ Hà Nội (mở cửa 24/7) bán Ford Everest 2.0 máy dầu HAI CẦU sx 2021 NHẬP KHẨU. Xe được trang bị: Màn hình cảm ứng 8 inch. Hệ thống thông tin giải trí SYNC 3. Kết nối Apple CarPlay / Android Auto. Dàn âm thanh sống động 8 - 9 loa tùy phiên bản lựa chọn. Định vị toàn cầu GPS Cảnh báo lệch làn đường. Cảnh báo áp suất lốp. Cảnh báo va chạm phía trước. Hỗ trợ khởi hành ngang dốc. Cảm biến trước / sau. 7 túi khí an toàn. Kiểm soát địa hình. Hệ thống chống bó cứng phanh. Kiểm soát hành trình. Cảnh báo điểm mù. Phân phối lực phanh điện tử. Phanh khẩn cấp. Hỗ trợ đỗ xe tự động.... Cùng rất nhiều tiện ích khác.
670b9032321cad34400004a9,Toyota Camry 2022,920 triệu,2022,Sedan,Nhập khẩu,01 km,Hà Nội,Thanh Xuân,Số tự động,Máy xăng,"Sàn ô tô Hà Nội (mở cửa 24/7) Bán Toyota Camry 2.0 NHẬP KHẨU màu đen sx 2022 xe tư nhân một chủ nội ngoại thất đẹp, đã vào tầm 100 triệu tiền đồ Cốp điện, cửa hít, cản trước, cam 360, màn hình android, trầm gậm ghế. Xe được trang bị: Đề nổ start/stop, ghế chỉnh điện 8 hướng, camera lùi, nội thất da màu kem phối vân gỗ sang trọng, màn hình tích hợp đầu CD/AM/MP3/Bluetooth/USB, vô lăng tích hợp phím điều khiển, điều hòa tự động, điều hòa vùng, đèn bi xenon, bốn lốp mới, chìa khóa sơ cua, lốp sơ cua chưa dùng... Cùng nhiểu tiện ích khác. Cam kết xe đẹp nguyên bản, không đâm đụng ngập nước. Hỗ trợ thủ tục sang tên vay vốn Ngân Hàng nhanh gọn đến 70%."
670b9032321cad34400004aa,Toyota Fortuner 2.7V TRD 4x2 2019,815 triệu,2019,SUV,Trong nước,01 km,Hà Nội,Thanh Xuân,Số tự động,Máy xăng,"Sàn ô tô Hà Nội (mở cửa 24/7) bán Toyota Fortuner TRD Sportivo 2019. Xe tư nhân một chủ đi ít. Xe được trang bị chìa khóa thông minh.. Màn hình androil. Vô lăng tích hợp điều khiển. Điều hòa 2 vùng. Gương chỉnh điện, ghế điện, ghế dao cap cấp theo xe camera lùi + cảm biến lùi, bậc lên xuống, đèn bi xenon, hệ thống chống bó cứng phanh ABS, EBD chìa khóa lốp sơ cua đầy đủ... Cam kết xe đẹp nguyên bản, không đâm đụng, ngập nước. Hỗ trợ thủ tục sang tên, vay vốn Ngân Hàng nhanh gọn đến 70% giá trị xe."
670b9033321cad34400004ab,Hyundai Tucson 2.0 Tiêu chuẩn 2022,760 triệu,2022,SUV,Trong nước,01 km,Hà Nội,Thanh Xuân,Số tự động,Máy xăng,"Sàn ô tô Hà Nội (mở cửa 24/7) bán Hyundai TUCSON 2.0 sản xuất 2022 xe tư nhân chính chủ một chủ từ đầu. Nội thất được trang bị: Màn hình trung tâm 10,25 inch nút bấm tùy chỉnh cảm ứng. Hệ thống định vị, kết nối Bluetooth với Android Auto và Apple Carplay, điều hòa tự động 3 vùng, đèn hậu LED, Dàn âm thanh Arkamys Premium cao cấp gồm 6 loa. Chìa khóa thông minh, Radio, MP4... Cùng nhiểu tiện ích khác. Cam kết xe đẹp nguyên bản, không đâm đụng ngập nước. Hỗ trợ thủ tục sang tên vay vốn Ngân Hàng nhanh gọn đến 70% giá trị."
670b9033321cad34400004ac,Toyota Yaris 1.5G 2021,580 triệu,2021,Hatchback,Nhập khẩu,01 km,Hà Nội,Thanh Xuân,Số tự động,Máy xăng,"Sàn ô tô Hà Nội (mở cửa 24/7) bán TOYOTA YARIS bản 1.5G NHẬP KHẨU nguyên chiếc sản xuất 2021 xe tư nhân chính chủ, xe được trang bị: Chìa khóa thông minh start/stop, tích hợp vô lăng, đầu dvd, cảm biến trước sau, ghế da cao cấp theo xe, điều hòa tự động, econ siêu tiết kiệm nhiên liệu, gương gập điện, đèn bi xenon, 5 lốp zin theo xe, sơ cua chưa hạ... Cùng nhiểu tiện ích khác. Cam kết xe đẹp nguyên bản, không đâm đụng ngập nước. Hỗ trợ thủ tục sang tên vay vốn Ngân Hàng nhanh gọn đến 70% giá trị xe."
670b9033321cad34400004ad,Ford Everest Titanium 2.0 AT 4x2 2019,845 triệu,2019,SUV,Nhập khẩu,01 km,Hà Nội,Thanh Xuân,Số tự động,Máy dầu,"SÀN Ô TÔ HÀ NỘI (mở cửa 24/7) bán Ford Everest 2.0 máy dầu sx 2019 NHẬP KHẨU. Xe một chủ từ đầu. Tiện ích được trang bị: Hộp số tự động 10 cấp. - Hỗ trợ lùi xe song song. - Chìa khoá thông minh Starstop. - Đèn Led ban ngày. - Hệ thống chống ồn chủ động.... 5 lốp theo xe, chìa khóa lốp sơ cua chưa dùng, cùng rất nhiều tiện ích khác. Cam kết xe không đâm đụng, ngập nước. Hỗ trợ thủ tục sang tên vay vốn ngân hàng nhanh gọn lên đến 70%."
670b9034321cad34400004ae,Kia Seltos 1.4 Deluxe 2021,545 triệu,2021,SUV,Trong nước,01 km,Hà Nội,Thanh Xuân,Số tự động,Máy xăng,"Sàn ô tô Hà Nội bán Kia Seltos bản 1.4 Turbo Deluxe sx 2021, xe tư nhân 1 chủ từ đầu đi rất ít. Xe được trang thiết bị: E tư nhân 1 chủ mua từ đập hộp, sơn zin gần như cả xe, chạy đúng 4v3 km xịn, 5 lốp theo xe, chìa khóa thông minh, tích hợp vô lăng, màn hình, camera lùi, ghế da, đèn bi senon, la zang phay theo xe,.... Cùng rất nhiều tiện ích khác. Cam kết xe đẹp nguyên bản, không đâm đụng ngập nước. Hỗ trợ thủ tục sang tên vay vốn Ngân Hàng nhanh gọn đến 70%."
670b9034321cad34400004af,Peugeot 3008 2022,765 triệu,2022,SUV,Trong nước,01 km,Hà Nội,Thanh Xuân,Số tự động,Máy xăng,"Sàn ô tô Hà Nội (mở cửa 24/7) bán Peugeot 3008 sx 2022 xe tư nhân chính chủ một chủ từ đầu đi ít. Nội thất được trang bị: Đèn trước và đèn sương mù LED, dải đèn LED ban ngày, gương chiếu hậu chỉnh điện tích hợp báo rẽ. Ghế da, điều hòa tự động, đầu DVD/AM/ FM/USB, hệ thống giải trí Mirrorlink, Apple Carplay... Phanh ABS/EBD/ BA, phanh tay điện tử, 6 túi khí..... Cùng nhiểu tiện ích khác. Cam kết xe đẹp nguyên bản, không đâm đụng ngập nước. Hỗ trợ thủ tục sang tên vay vốn Ngân Hàng nhanh gọn đến 70%."
670b9034321cad34400004b0,Hyundai Santa Fe 2.2L Dầu Cao cấp 2022,1 tỉ 199 triệu,2022,SUV,Trong nước,35.000 km,Tp.HCM,Thủ Đức,Số tự động,Máy dầu,"Hyundai Santafe 2. 2D 4x4 2022 dầu cao cấp Full Options. Xe gia đình, 7 chỗ, gầm cao, tiện nghi, hiện đại. Động cơ dầu 2.2L - Hộp số tự động 8 cấp, dẫn động 2 cầu thông minh. Màu Đen/nội thất nâu. Sản xuất 2022. ODO: 35.000 km. ️ Trang bị Options: Đèn Full Led, mâm 19 inch, 4 chế độ lái, hàng ghế phía trước chỉnh điện 2 vị trí nhớ tích hợp sưởi ghế, sưởi vô lăng, Màn hình giải trí 10.25 inch hổ trợ kết nối điện thoại thông minh, bảng đồ dẫn đường, Hệ thống âm thanh 10 loa Harman-Cardon cao cấp, Sạc không dây, cửa số trời toàn cảnh Panorama, 6 túi khí, Camera 360, khởi động từ xa,... ️Trang bị thêm: Film cách nhiệt, thảm lót sàn, .... Cam kết chất lượng, không đâm đụng, không ngập nước, không tua đồng hồ. Giá: 1.219 tỷ. —AUTO 9X—XE LƯỚT VIỆT NAM. Đ/c: 792 Nguyễn Thị Định, P. Thạnh Mỹ Lợi, Tp Thủ Đức. Https://maps.app.goo.gl/3BiDrC7NUEmqJHes9? G_st=ic. Website: Auto9x. Vn. LH: 0902333322. - -- Mua Bán _ Trao Đổi _ Ký Gửi Xe Ô Tô Đã Qua Sử Dụng ---."
670b9034321cad34400004b1,Hyundai Grand i10 2016,175 triệu,2016,Hatchback,Nhập khẩu,70.000 km,Hải Phòng,An Dương,Số sàn,Máy xăng,"Hyundai I10 2016 MT 1.0. - Nhập khẩu Ấn Độ, tên tư nhân. - Xe lên full đồ: Lazang đúc, màn hình giải trí, cam lùi, cam hành trình xịn xò... - Keo chỉ zin, máy gần đại chất. - Xe cam kết không đâm đụng, không ngập nước, pháp lý chuẩn chỉ. - Xem xe tại Hải Phòng, ship xe toàn Quốc. 🥰 Giá hơn 100tr. Giá: 175 triệu. Odo: 70.000km."
670b9035321cad34400004b2,Ford EcoSport Titanium 1.5L AT 2016,333 triệu,2016,SUV,Trong nước,134.000 km,Tp.HCM,Quận 7,Số tự động,Máy xăng,"* Ford EcoSport Titanium 1.5 AT. Xuất xưởng 2016. Màu: Xám. Odo: 134 k km. Option: Camera hành trình trước sau, camera 360’, hắc kính hiển thị tốc độ, gương gặp điện, áp suất lốp, cụm đèn Bixenon Taiwan chính hãng, Film 3M crystalline, Cách âm gầm máy nội thất, lọc gió Nk. Xe cty xuất HĐ. Giá bán: 333 tr."
670b9035321cad34400004b3,Lexus ES 350 2006,399 triệu,2006,Sedan,Nhập khẩu,190.000 km,Tp.HCM,Thủ Đức,Số tự động,Máy xăng,"Lexus ES350 V6 2006 - Thiết kế đẳng cấp, hiệu suất mạnh mẽ. Động cơ xăng V6 DOHC, công suất 272 mã lực. Tăng tốc 0 – 100km/h trong 6,8 giây. Xe màu Đen - Nội thất Đen. Sản xuất: 2006, model nâng cấp. Trang bị options: Gương chiếu hậu chỉnh điện, gập điện kết hợp sưởi gương; Hàng ghế trước chỉnh điện tích hợp 2 vị trí nhớ ghế lái; Vô lăng 3 chấu đa chức năng, ga tự động; 2 cửa sổ trời; Điều hòa tự động 2 vùng độc lập; 14 Loa Mark Levinson; Rèm che nắng phía sau;... Trang bị thêm: Film cách nhiệt, thảm lót sàn, Lốp Michelin; Màn hình Android,... Cam kết chất lượng, không đâm đụng, không ngập nước, không tua đồng hồ. Giá: 469 triệu. —AUTO 9X—XE LƯỚT VIỆT NAM. Contact: 0902333322. 792 Nguyễn Thị Định, P. Thạnh Mỹ Lợi, Tp Thủ Đức. Https://maps.app.goo.gl/3BiDrC7NUEmqJHes9? G_st=ic. Website: Auto9x. Vn."
670b9035321cad34400004b4,Peugeot 3008 Allure 2021,755 triệu,2021,SUV,Trong nước,59.000 km,Tp.HCM,Thủ Đức,Số tự động,Máy xăng,"Peugeot 3008 Allure 1. 6AT Turbo 2021 Hồng cá tính. Xe gia đình, 5 chỗ, gầm cao, thể thao, cá tính. Động cơ xăng 1.6L Turbo - Hộp số tự động 6 cấp. Xe màu Hồng/nội thất Đen. Sản xuất 2021. ODO: 59 ngàn. ️ Trang bị Options: Hệ thống đèn Full Led, ghế chỉnh điện bọc da cao cấp, màn hình giải trí 8 inch kết nối Apple Carplay và Android Auto, mâm 18 inch, cửa sổ trời toàn cảnh Panorama, cảm biến trước, sau và camera lùi, hệ thống âm thanh 6 loa, đèn viền Led nội thất, 6 túi khí, 5 chế độ lái, .... ️Trang bị thêm: Film cách nhiệt, thảm lót sàn, .... Cam kết chất lượng, không đâm đụng, không ngập nước, không tua đồng hồ. Giá: 760 triệu (giá thu tốt/hh cao: Call). —AUTO 9X—XE LƯỚT VIỆT NAM. Đ/c: 792 Nguyễn Thị Định, P. Thạnh Mỹ Lợi, Tp Thủ Đức. Https://maps.app.goo.gl/3BiDrC7NUEmqJHes9? G_st=ic. Website: Auto9x. Vn. LH: 0902 3333 22. - -- Mua Bán _ Trao Đổi _ Ký Gửi Xe Ô Tô Đã Qua Sử Dụng ---."
670b9036321cad34400004b5,Hyundai Kona 2.0 AT Tiêu chuẩn 2019,479 triệu,2019,SUV,Trong nước,37.000 km,Tp.HCM,Thủ Đức,Số tự động,Máy xăng,"Hyundai Kona 2. 0AT 2019 siêu đẹp. Xe gia đình, 5 chỗ, gầm cao, tiện nghi. Động cơ xăng 2.0L - Hộp số tự động 6 cấp. Xe màu Trắng- Nội thất đỏ. Sản xuất 2019 - Odo 37.000 km. ️ Trang bị Options: Mâm 17 inch, màn hình giải trí 8 inch kết nối Apple Carplay, hệ thống âm thanh 6 loa, camera lùi, khởi động nút bấm, hệ thống cảm biến áp suất lốp, 6 túi khí, gương chỉnh điện,... ️ Trang bị thêm: Film cách nhiệt, thảm lót sàn, ốp trần 5d .... Cam kết chất lượng, không đâm đụng, không ngập nước, không tua đồng hồ. : 479 triệu. —AUTO 9X—XE LƯỚT VIỆT NAM. Đ/c: 792 Nguyễn Thị Định, P. Thạnh Mỹ Lợi, Tp Thủ Đức. Https://maps.app.goo.gl/3BiDrC7NUEmqJHes9? G_st=ic. Website: Auto9x. Vn. Lh: 0902333322."
670b9037321cad34400004b6,VinFast LUX A2.0 Tiêu chuẩn 2022,645 triệu,2022,Sedan,Trong nước,01 km,Hà Nội,Thanh Xuân,Số tự động,Máy xăng,"Sàn Ô Tô Hà Nội (mở cửa 24/7) bán xe VINFAST LUX A 2.0 sản xuất 2022 đi rất ít, xe tư nhân chính chủ. Nội thất được trang bị: Gương chiếu hậu chỉnh, gập điện điên tử, tự động điều chỉnh. Khi lùi tích hợp đèn báo rẽ, sấy gương. Vô lăng bọc da chỉnh cơ 4 hướng tích hợp điều khiển, âm thanh ghế lái chính điện, chìa khóa sơ cua lốp sơ cua chưa dùng.... Cùng nhiều tiện ích khác. Cam kết xe đẹp nguyên bản, không đâm đụng, ngập nước. Hỗ trợ thủ tục sang tên, vay vốn Ngân Hàng nhanh gọn đến 70%."
670b9038321cad34400004b7,Toyota Innova 2.0G 2006,168 triệu,2006,SUV,Trong nước,180.000 km,Tp.HCM,Thủ Đức,Số sàn,Máy xăng,"NỔI ĐỒNG CỐI ĐÁ. Innova 2006 G xịn chuẩn xe gia đình k khoan đục taxi, dòng này thì k có gì để tả nhiều. Cam kết k cấn đụng và k lỗi, đăng kiểm dài tới T5/2025. Xem xe tại Thủ Đức Giá 17x bao ký bao rút hồ sơ. Liên hệ 0906 899 686 thương lượng ạ🥰🥰🥰."
670b9038321cad34400004b8,Mazda 3 1.5L Sedan 2004,125 triệu,2004,Sedan,Trong nước,190.000 km,Tp.HCM,Thủ Đức,Số sàn,Máy xăng,"Mazda 3 MT đời 2004 sơn si đẹp, gầm bệ máy số ngon, xe vừa đại tu bảo dưỡng cả xe ace mua về quá yên tâm, đăng kiểm 11/2024. Phân khúc hạng C trang bị 2 túi khí, thắng ABS..... Xem xe Thủ Đức Giá 12xtr bao ký rút hồ sơ. Liên hệ 0906.899.686 thương lượng ạ🥰🥰🥰."
